year,week,rank,title,author
2012,2012-11-04,9,THE TIME KEEPER,Mitch Albom
2012,2012-11-04,10,MAD RIVER,John Sandford
2012,2012-11-04,11,THE WALKING DEAD: THE ROAD TO WOODBURY,Robert Kirkman
2012,2012-11-04,12,A WANTED MAN,Lee Child
2012,2012-11-04,13,SLEEP NO MORE,Iris Johansen
2012,2012-11-04,14,AN IRISH COUNTRY WEDDING,Patrick Taylor
2012,2012-11-04,15,THIS IS HOW YOU LOSE HER,Junot Díaz
2012,2012-11-11,1,THE RACKETEER,John Grisham
2012,2012-11-11,2,THE PANTHER,Nelson DeMille
2012,2012-11-11,3,THE CASUAL VACANCY,J. K. Rowling
2012,2012-11-11,4,BACK TO BLOOD,Tom Wolfe
2012,2012-11-11,5,THE BRIDGE,Karen Kingsbury
2012,2012-11-11,6,THE BONE BED,Patricia Cornwell
2012,2012-11-11,7,GONE GIRL,Gillian Flynn
2012,2012-11-11,8,NYPD RED,James Patterson and Marshall Karp
2012,2012-11-11,9,ANGELS AT THE TABLE,Debbie Macomber
2012,2012-11-11,10,WINTER OF THE WORLD,Ken Follett
2012,2012-11-11,11,THE TWELVE,Justin Cronin
2012,2012-11-11,12,THE TIME KEEPER,Mitch Albom
2012,2012-11-11,13,THE YELLOW BIRDS,Kevin Powers
2012,2012-11-11,14,MAD RIVER,John Sandford
2012,2012-11-11,15,THE SECRET KEEPER,Kate Morton
2012,2012-11-11,16,THE UNCOMMON APPEAL OF CLOUDS,Alexander McCall Smith
2012,2012-11-18,1,THE RACKETEER,John Grisham
2012,2012-11-18,2,THE SINS OF THE MOTHER,Danielle Steel
2012,2012-11-18,3,THE CASUAL VACANCY,J. K. Rowling
2012,2012-11-18,4,THE PANTHER,Nelson DeMille
2012,2012-11-18,5,GONE GIRL,Gillian Flynn
2012,2012-11-18,6,A WINTER DREAM,Richard Paul Evans
2012,2012-11-18,7,THE BONE BED,Patricia Cornwell
2012,2012-11-18,8,WINTER OF THE WORLD,Ken Follett
2012,2012-11-18,9,ICED,Karen Marie Moning
2012,2012-11-18,10,NYPD RED,James Patterson and Marshall Karp
2012,2012-11-18,11,BACK TO BLOOD,Tom Wolfe
2012,2012-11-18,12,THE TWELVE,Justin Cronin
2012,2012-11-18,13,ANGELS AT THE TABLE,Debbie Macomber
2012,2012-11-18,14,THE GIVING QUILT,Jennifer Chiaverini
2012,2012-11-18,15,THE TIME KEEPER,Mitch Albom
2012,2012-11-18,16,THE SECRET KEEPER,Kate Morton
2012,2012-11-25,1,THE RACKETEER,John Grisham
2012,2012-11-25,2,POSEIDON'S ARROW,Clive Cussler and Dirk Cussler
2012,2012-11-25,3,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-11-25,4,GONE GIRL,Gillian Flynn
2012,2012-11-25,5,THE CASUAL VACANCY,J. K. Rowling
2012,2012-11-25,6,THE PANTHER,Nelson DeMille
2012,2012-11-25,7,THE SINS OF THE MOTHER,Danielle Steel
2012,2012-11-25,8,THE BONE BED,Patricia Cornwell
2012,2012-11-25,9,WINTER OF THE WORLD,Ken Follett
2012,2012-11-25,10,NYPD RED,James Patterson and Marshall Karp
2012,2012-11-25,11,A WINTER DREAM,Richard Paul Evans
2012,2012-11-25,12,BACK TO BLOOD,Tom Wolfe
2012,2012-11-25,13,ANGELS AT THE TABLE,Debbie Macomber
2012,2012-11-25,14,THE TIME KEEPER,Mitch Albom
2012,2012-11-25,15,THE SECRET KEEPER,Kate Morton
2012,2012-11-25,16,CAPTAIN VORPATRIL'S ALLIANCE,Lois McMaster Bujold
2012,2012-12-02,1,THE LAST MAN,Vince Flynn
2012,2012-12-02,2,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2012,2012-12-02,3,THE RACKETEER,John Grisham
2012,2012-12-02,4,SWEET TOOTH,Ian McEwan
2012,2012-12-02,5,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-12-02,6,GONE GIRL,Gillian Flynn
2012,2012-12-02,7,POSEIDON'S ARROW,Clive Cussler and Dirk Cussler
2012,2012-12-02,8,THE CASUAL VACANCY,J. K. Rowling
2012,2012-12-02,9,THE PANTHER,Nelson DeMille
2012,2012-12-02,10,CROSS ROADS,Wm. Paul Young
2012,2012-12-02,11,WINTER OF THE WORLD,Ken Follett
2012,2012-12-02,12,THE SINS OF THE MOTHER,Danielle Steel
2012,2012-12-02,13,THE BONE BED,Patricia Cornwell
2012,2012-12-02,14,THE ROUND HOUSE,Louise Erdrich
2012,2012-12-02,15,DEAR LIFE,Alice Munro
2012,2012-12-02,16,A WINTER DREAM,Richard Paul Evans
2012,2012-12-09,1,NOTORIOUS NINETEEN,Janet Evanovich
2012,2012-12-09,2,THE FORGOTTEN,David Baldacci
2012,2012-12-09,3,AGENDA 21,Glenn Beck with Harriet Parke
2012,2012-12-09,4,THE LAST MAN,Vince Flynn
2012,2012-12-09,5,THE RACKETEER,John Grisham
2012,2012-12-09,6,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2012,2012-12-09,7,THE CASUAL VACANCY,J. K. Rowling
2012,2012-12-09,8,GONE GIRL,Gillian Flynn
2012,2012-12-09,9,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-12-09,10,CROSS ROADS,Wm. Paul Young
2012,2012-12-09,11,POSEIDON'S ARROW,Clive Cussler and Dirk Cussler
2012,2012-12-09,12,THE ROUND HOUSE,Louise Erdrich
2012,2012-12-09,13,WINTER OF THE WORLD,Ken Follett
2012,2012-12-09,14,THE TIME KEEPER,Mitch Albom
2012,2012-12-09,15,THE PANTHER,Nelson DeMille
2012,2012-12-16,1,COLD DAYS,Jim Butcher
2012,2012-12-16,2,THE BLACK BOX,Michael Connelly
2012,2012-12-16,3,NOTORIOUS NINETEEN,Janet Evanovich
2012,2012-12-16,4,THE FORGOTTEN,David Baldacci
2012,2012-12-16,5,THE RACKETEER,John Grisham
2012,2012-12-16,6,AGENDA 21,Glenn Beck with Harriet Parke
2012,2012-12-16,7,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2012,2012-12-16,8,THE LAST MAN,Vince Flynn
2012,2012-12-16,9,GONE GIRL,Gillian Flynn
2012,2012-12-16,10,THE CASUAL VACANCY,J. K. Rowling
2012,2012-12-16,11,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-12-16,12,CROSS ROADS,Wm. Paul Young
2012,2012-12-16,13,WINTER OF THE WORLD,Ken Follett
2012,2012-12-16,14,THE ROUND HOUSE,Louise Erdrich
2012,2012-12-16,15,THE TIME KEEPER,Mitch Albom
2012,2012-12-23,1,THREAT VECTOR,Tom Clancy with Mark Greaney
2012,2012-12-23,2,GONE GIRL,Gillian Flynn
2012,2012-12-23,3,THE RACKETEER,John Grisham
2012,2012-12-23,4,NOTORIOUS NINETEEN,Janet Evanovich
2012,2012-12-23,5,THE FORGOTTEN,David Baldacci
2012,2012-12-23,6,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2012,2012-12-23,7,THE BLACK BOX,Michael Connelly
2012,2012-12-23,8,AGENDA 21,Glenn Beck with Harriet Parke
2012,2012-12-23,9,WINTER OF THE WORLD,Ken Follett
2012,2012-12-23,10,THE LAST MAN,Vince Flynn
2012,2012-12-23,11,THE CASUAL VACANCY,J. K. Rowling
2012,2012-12-23,12,COLD DAYS,Jim Butcher
2012,2012-12-23,13,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-12-23,14,CROSS ROADS,Wm. Paul Young
2012,2012-12-23,15,THE ROUND HOUSE,Louise Erdrich
2012,2012-12-30,1,THE RACKETEER,John Grisham
2012,2012-12-30,2,GONE GIRL,Gillian Flynn
2012,2012-12-30,3,THREAT VECTOR,Tom Clancy with Mark Greaney
2012,2012-12-30,4,NOTORIOUS NINETEEN,Janet Evanovich
2012,2012-12-30,5,THE FORGOTTEN,David Baldacci
2012,2012-12-30,6,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2012,2012-12-30,7,THE CASUAL VACANCY,J. K. Rowling
2012,2012-12-30,8,TWO GRAVES,Douglas Preston and Lincoln Child
2012,2012-12-30,9,THE BLACK BOX,Michael Connelly
2012,2012-12-30,10,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2012,2012-12-30,11,THE LAST MAN,Vince Flynn
2012,2012-12-30,12,AGENDA 21,Glenn Beck with Harriet Parke
2012,2012-12-30,13,FLIGHT BEHAVIOR,Barbara Kingsolver
2012,2012-12-30,14,THE TIME KEEPER,Mitch Albom
2012,2012-12-30,15,THE ROUND HOUSE,Louise Erdrich
2012,2012-12-30,16,CROSS ROADS,Wm. Paul Young
2013,2013-01-06,1,THE RACKETEER,John Grisham
2013,2013-01-06,2,GONE GIRL,Gillian Flynn
2013,2013-01-06,3,THREAT VECTOR,Tom Clancy with Mark Greaney
2013,2013-01-06,4,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2013,2013-01-06,5,THE CASUAL VACANCY,J. K. Rowling
2013,2013-01-06,6,NOTORIOUS NINETEEN,Janet Evanovich
2013,2013-01-06,7,THE FORGOTTEN,David Baldacci
2013,2013-01-06,8,CROSS ROADS,Wm. Paul Young
2013,2013-01-06,9,THE TIME KEEPER,Mitch Albom
2013,2013-01-06,10,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-01-06,11,FLIGHT BEHAVIOR,Barbara Kingsolver
2013,2013-01-06,12,THE LAST MAN,Vince Flynn
2013,2013-01-06,13,THE BLACK BOX,Michael Connelly
2013,2013-01-06,14,AGENDA 21,Glenn Beck with Harriet Parke
2013,2013-01-06,15,THE ROUND HOUSE,Louise Erdrich
2013,2013-01-13,1,GONE GIRL,Gillian Flynn
2013,2013-01-13,2,THE RACKETEER,John Grisham
2013,2013-01-13,3,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2013,2013-01-13,4,THE CASUAL VACANCY,J. K. Rowling
2013,2013-01-13,5,THREAT VECTOR,Tom Clancy with Mark Greaney
2013,2013-01-13,6,CROSS ROADS,Wm. Paul Young
2013,2013-01-13,7,THE FORGOTTEN,David Baldacci
2013,2013-01-13,8,NOTORIOUS NINETEEN,Janet Evanovich
2013,2013-01-13,9,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-01-13,10,THE BLACK BOX,Michael Connelly
2013,2013-01-13,11,THE LAST MAN,Vince Flynn
2013,2013-01-13,12,THE TIME KEEPER,Mitch Albom
2013,2013-01-13,13,FLIGHT BEHAVIOR,Barbara Kingsolver
2013,2013-01-13,14,WINTER OF THE WORLD,Ken Follett
2013,2013-01-13,15,THE ROUND HOUSE,Louise Erdrich
2013,2013-01-13,16,TWO GRAVES,Douglas Preston and Lincoln Child
2013,2013-01-20,1,GONE GIRL,Gillian Flynn
2013,2013-01-20,2,EMPIRE AND HONOR,W. E. B. Griffin and William E. Butterworth IV
2013,2013-01-20,3,THE RACKETEER,John Grisham
2013,2013-01-20,4,THE FORGOTTEN,David Baldacci
2013,2013-01-20,5,THREAT VECTOR,Tom Clancy with Mark Greaney
2013,2013-01-20,6,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-01-20,7,CROSS ROADS,Wm. Paul Young
2013,2013-01-20,8,SHADOW WOMAN,Linda Howard
2013,2013-01-20,9,NOTORIOUS NINETEEN,Janet Evanovich
2013,2013-01-20,10,THE CASUAL VACANCY,J. K. Rowling
2013,2013-01-20,11,THE BLACK BOX,Michael Connelly
2013,2013-01-20,12,"MERRY CHRISTMAS, ALEX CROSS",James Patterson
2013,2013-01-20,13,THE ROUND HOUSE,Louise Erdrich
2013,2013-01-20,14,TWO GRAVES,Douglas Preston and Lincoln Child
2013,2013-01-20,15,THE LAST MAN,Vince Flynn
2013,2013-01-20,16,WINTER OF THE WORLD,Ken Follett
2013,2013-01-27,1,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-01-27,2,GONE GIRL,Gillian Flynn
2013,2013-01-27,3,TENTH OF DECEMBER,George Saunders
2013,2013-01-27,4,KINSEY AND ME,Sue Grafton
2013,2013-01-27,5,COLLATERAL DAMAGE,Stuart Woods
2013,2013-01-27,6,THE HUSBAND LIST,Janet Evanovich
2013,2013-01-27,7,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-01-27,8,THE BLOOD GOSPEL,James Rollins and Rebecca Cantrell
2013,2013-01-27,9,THE RACKETEER,John Grisham
2013,2013-01-27,10,DREAM EYES,Jayne Ann Krentz
2013,2013-01-27,11,1356,Bernard Cornwell
2013,2013-01-27,12,THE FORGOTTEN,David Baldacci
2013,2013-01-27,13,CROSS ROADS,Wm. Paul Young
2013,2013-01-27,14,THREAT VECTOR,Tom Clancy with Mark Greaney
2013,2013-01-27,15,EMPIRE AND HONOR,W. E. B. Griffin and William E. Butterworth IV
2013,2013-02-03,1,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-02-03,2,GONE GIRL,Gillian Flynn
2013,2013-02-03,3,THE FIFTH ASSASSIN,Brad Meltzer
2013,2013-02-03,4,TENTH OF DECEMBER,George Saunders
2013,2013-02-03,5,THE THIRD BULLET,Stephen Hunter
2013,2013-02-03,6,MRS. LINCOLN'S DRESSMAKER,Jennifer Chiaverini
2013,2013-02-03,7,THE RACKETEER,John Grisham
2013,2013-02-03,8,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-02-03,9,STANDING IN ANOTHER MAN'S GRAVE,Ian Rankin
2013,2013-02-03,10,KINSEY AND ME,Sue Grafton
2013,2013-02-03,11,THE FORGOTTEN,David Baldacci
2013,2013-02-03,12,CROSS ROADS,Wm. Paul Young
2013,2013-02-03,13,COLLATERAL DAMAGE,Stuart Woods
2013,2013-02-03,14,THE ROUND HOUSE,Louise Erdrich
2013,2013-02-03,15,THE HUSBAND LIST,Janet Evanovich
2013,2013-02-10,1,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-02-10,2,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-02-10,3,SUSPECT,Robert Crais
2013,2013-02-10,4,GONE GIRL,Gillian Flynn
2013,2013-02-10,5,EVER AFTER,Kim Harrison
2013,2013-02-10,6,TENTH OF DECEMBER,George Saunders
2013,2013-02-10,7,THE FIFTH ASSASSIN,Brad Meltzer
2013,2013-02-10,8,THE THIRD BULLET,Stephen Hunter
2013,2013-02-10,9,THE RACKETEER,John Grisham
2013,2013-02-10,10,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-02-10,11,MRS. LINCOLN'S DRESSMAKER,Jennifer Chiaverini
2013,2013-02-10,12,THE FORGOTTEN,David Baldacci
2013,2013-02-10,13,THE ROUND HOUSE,Louise Erdrich
2013,2013-02-10,14,COLLATERAL DAMAGE,Stuart Woods
2013,2013-02-10,15,CROSS ROADS,Wm. Paul Young
2013,2013-02-10,16,THREAT VECTOR,Tom Clancy with Mark Greaney
2013,2013-02-17,1,UNTIL THE END OF TIME,Danielle Steel
2013,2013-02-17,2,GONE GIRL,Gillian Flynn
2013,2013-02-17,3,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-02-17,4,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-02-17,5,TENTH OF DECEMBER,George Saunders
2013,2013-02-17,6,SUSPECT,Robert Crais
2013,2013-02-17,7,A DEEPER LOVE INSIDE,Sister Souljah
2013,2013-02-17,8,SPEAKING FROM AMONG THE BONES,Alan Bradley
2013,2013-02-17,9,THE FIFTH ASSASSIN,Brad Meltzer
2013,2013-02-17,10,THE RACKETEER,John Grisham
2013,2013-02-17,11,EVER AFTER,Kim Harrison
2013,2013-02-17,12,INSANE CITY,Dave Barry
2013,2013-02-17,13,THE THIRD BULLET,Stephen Hunter
2013,2013-02-17,14,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-02-17,15,MRS. LINCOLN'S DRESSMAKER,Jennifer Chiaverini
2013,2013-02-17,16,PROOF OF GUILT,Charles Todd
2013,2013-02-24,1,GONE GIRL,Gillian Flynn
2013,2013-02-24,2,TENTH OF DECEMBER,George Saunders
2013,2013-02-24,3,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-02-24,4,TOUCH AND GO,Lisa Gardner
2013,2013-02-24,5,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-02-24,6,UNTIL THE END OF TIME,Danielle Steel
2013,2013-02-24,7,SUSPECT,Robert Crais
2013,2013-02-24,8,A DEEPER LOVE INSIDE,Sister Souljah
2013,2013-02-24,9,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-02-24,10,THE FIFTH ASSASSIN,Brad Meltzer
2013,2013-02-24,11,THE RACKETEER,John Grisham
2013,2013-02-24,12,DEADLY STAKES,J. A. Jance
2013,2013-02-24,13,INSANE CITY,Dave Barry
2013,2013-02-24,14,THE THIRD BULLET,Stephen Hunter
2013,2013-02-24,15,THE AVIATOR'S WIFE,Melanie Benjamin
2013,2013-02-24,16,EVER AFTER,Kim Harrison
2013,2013-03-03,1,A WEEK IN WINTER,Maeve Binchy
2013,2013-03-03,2,GONE GIRL,Gillian Flynn
2013,2013-03-03,3,TENTH OF DECEMBER,George Saunders
2013,2013-03-03,4,GUILT,Jonathan Kellerman
2013,2013-03-03,5,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-03-03,6,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-03-03,7,SUSPECT,Robert Crais
2013,2013-03-03,8,TOUCH AND GO,Lisa Gardner
2013,2013-03-03,9,THE DINNER,Herman Koch
2013,2013-03-03,10,THE NIGHT RANGER,Alex Berenson
2013,2013-03-03,11,THE FIFTH ASSASSIN,Brad Meltzer
2013,2013-03-03,12,UNTIL THE END OF TIME,Danielle Steel
2013,2013-03-03,13,THE POWER TRIP,Jackie Collins
2013,2013-03-03,14,THE TWELVE TRIBES OF HATTIE,Ayana Mathis
2013,2013-03-03,15,VAMPIRES IN THE LEMON GROVE,Karen Russell
2013,2013-03-03,16,THE RACKETEER,John Grisham
2013,2013-03-10,1,"ALEX CROSS, RUN",James Patterson
2013,2013-03-10,2,A WEEK IN WINTER,Maeve Binchy
2013,2013-03-10,3,GONE GIRL,Gillian Flynn
2013,2013-03-10,4,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-03-10,5,GUILT,Jonathan Kellerman
2013,2013-03-10,6,TENTH OF DECEMBER,George Saunders
2013,2013-03-10,7,THE DINNER,Herman Koch
2013,2013-03-10,8,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-03-10,9,THE SOUND OF BROKEN GLASS,Deborah Crombie
2013,2013-03-10,10,TOUCH AND GO,Lisa Gardner
2013,2013-03-10,11,UNTIL THE END OF TIME,Danielle Steel
2013,2013-03-10,12,VAMPIRES IN THE LEMON GROVE,Karen Russell
2013,2013-03-10,13,SUSPECT,Robert Crais
2013,2013-03-10,14,THE RACKETEER,John Grisham
2013,2013-03-10,15,A DEEPER LOVE INSIDE,Sister Souljah
2013,2013-03-10,16,THE POWER TRIP,Jackie Collins
2013,2013-03-17,1,CALCULATED IN DEATH,J. D. Robb
2013,2013-03-17,2,THE STORYTELLER,Jodi Picoult
2013,2013-03-17,3,"ALEX CROSS, RUN",James Patterson
2013,2013-03-17,4,GONE GIRL,Gillian Flynn
2013,2013-03-17,5,A WEEK IN WINTER,Maeve Binchy
2013,2013-03-17,6,RED VELVET CUPCAKE MURDER,Joanne Fluke
2013,2013-03-17,7,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-03-17,8,THE DINNER,Herman Koch
2013,2013-03-17,9,GUILT,Jonathan Kellerman
2013,2013-03-17,10,TENTH OF DECEMBER,George Saunders
2013,2013-03-17,11,A DEEPER LOVE INSIDE,Sister Souljah
2013,2013-03-17,12,TOUCH AND GO,Lisa Gardner
2013,2013-03-17,13,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-03-17,14,BAD BLOOD,Dana Stabenow
2013,2013-03-17,15,VAMPIRES IN THE LEMON GROVE,Karen Russell
2013,2013-03-17,16,PRIVATE BERLIN,James Patterson and Mark Sullivan
2013,2013-03-24,1,FROST BURNED,Patricia Briggs
2013,2013-03-24,2,THE STRIKER,Clive Cussler and Justin Scott
2013,2013-03-24,3,THE STORYTELLER,Jodi Picoult
2013,2013-03-24,4,"ALEX CROSS, RUN",James Patterson
2013,2013-03-24,5,A WEEK IN WINTER,Maeve Binchy
2013,2013-03-24,6,GONE GIRL,Gillian Flynn
2013,2013-03-24,7,DAMASCUS COUNTDOWN,Joel C. Rosenberg
2013,2013-03-24,8,THE CHANCE,Karen Kingsbury
2013,2013-03-24,9,CALCULATED IN DEATH,J. D. Robb
2013,2013-03-24,10,THE LAST THRESHOLD,R. A. Salvatore
2013,2013-03-24,11,SHADOW OF FREEDOM,David Weber
2013,2013-03-24,12,THE DINNER,Herman Koch
2013,2013-03-24,13,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-03-24,14,NIGHT MOVES,Randy Wayne White
2013,2013-03-24,15,TENTH OF DECEMBER,George Saunders
2013,2013-03-24,16,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-03-31,1,THE STORYTELLER,Jodi Picoult
2013,2013-03-31,2,GONE GIRL,Gillian Flynn
2013,2013-03-31,3,"ALEX CROSS, RUN",James Patterson
2013,2013-03-31,4,A WEEK IN WINTER,Maeve Binchy
2013,2013-03-31,5,BREAKING POINT,C. J. Box
2013,2013-03-31,6,THE STRIKER,Clive Cussler and Justin Scott
2013,2013-03-31,7,BLOODFIRE QUEST,Terry Brooks
2013,2013-03-31,8,CALCULATED IN DEATH,J. D. Robb
2013,2013-03-31,9,FROST BURNED,Patricia Briggs
2013,2013-03-31,10,DAMASCUS COUNTDOWN,Joel C. Rosenberg
2013,2013-03-31,11,THE DINNER,Herman Koch
2013,2013-03-31,12,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-03-31,13,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-03-31,14,THE CHANCE,Karen Kingsbury
2013,2013-03-31,15,TENTH OF DECEMBER,George Saunders
2013,2013-03-31,16,THE SUPREMES AT EARL'S ALL-YOU-CAN-EAT,Edward Kelsey Moore
2013,2013-04-07,1,SIX YEARS,Harlan Coben
2013,2013-04-07,2,THE STORYTELLER,Jodi Picoult
2013,2013-04-07,3,GONE GIRL,Gillian Flynn
2013,2013-04-07,4,"ALEX CROSS, RUN",James Patterson
2013,2013-04-07,5,A WEEK IN WINTER,Maeve Binchy
2013,2013-04-07,6,THE STRIKER,Clive Cussler and Justin Scott
2013,2013-04-07,7,BREAKING POINT,C. J. Box
2013,2013-04-07,8,HALO: SILENTIUM,Greg Bear
2013,2013-04-07,9,THE DINNER,Herman Koch
2013,2013-04-07,10,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-04-07,11,DAMASCUS COUNTDOWN,Joel C. Rosenberg
2013,2013-04-07,12,CALCULATED IN DEATH,J. D. Robb
2013,2013-04-07,13,THE ACCURSED,Joyce Carol Oates
2013,2013-04-07,14,FROST BURNED,Patricia Briggs
2013,2013-04-07,15,BLOODFIRE QUEST,Terry Brooks
2013,2013-04-07,16,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-04-14,1,LOVER AT LAST,J. R. Ward
2013,2013-04-14,2,SIX YEARS,Harlan Coben
2013,2013-04-14,3,THE BURGESS BOYS,Elizabeth Strout
2013,2013-04-14,4,LEAVING EVERYTHING MOST LOVED,Jacqueline Winspear
2013,2013-04-14,5,GONE GIRL,Gillian Flynn
2013,2013-04-14,6,THE STORYTELLER,Jodi Picoult
2013,2013-04-14,7,THE GOLDEN EGG,Donna Leon
2013,2013-04-14,8,"ALEX CROSS, RUN",James Patterson
2013,2013-04-14,9,A WEEK IN WINTER,Maeve Binchy
2013,2013-04-14,10,Z,Therese Anne Fowler
2013,2013-04-14,11,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-04-14,12,THE STRIKER,Clive Cussler and Justin Scott
2013,2013-04-14,13,THE DINNER,Herman Koch
2013,2013-04-14,14,BREAKING POINT,C. J. Box
2013,2013-04-14,15,A MEMORY OF LIGHT,Robert Jordan and Brandon Sanderson
2013,2013-04-14,16,DAMASCUS COUNTDOWN,Joel C. Rosenberg
2013,2013-04-21,1,STARTING NOW,Debbie Macomber
2013,2013-04-21,2,MANUSCRIPT FOUND IN ACCRA,Paulo Coelho
2013,2013-04-21,3,LIFE AFTER LIFE,Kate Atkinson
2013,2013-04-21,4,THE BURGESS BOYS,Elizabeth Strout
2013,2013-04-21,5,SIX YEARS,Harlan Coben
2013,2013-04-21,6,GONE GIRL,Gillian Flynn
2013,2013-04-21,7,LOVER AT LAST,J. R. Ward
2013,2013-04-21,8,THE STORYTELLER,Jodi Picoult
2013,2013-04-21,9,A WEEK IN WINTER,Maeve Binchy
2013,2013-04-21,10,Z,Therese Anne Fowler
2013,2013-04-21,11,"ALEX CROSS, RUN",James Patterson
2013,2013-04-21,12,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-04-21,13,LEAVING EVERYTHING MOST LOVED,Jacqueline Winspear
2013,2013-04-21,14,ALL THAT IS,James Salter
2013,2013-04-21,15,THE DINNER,Herman Koch
2013,2013-04-21,16,RECONSTRUCTING AMELIA,Kimberly McCreight
2013,2013-04-28,1,DADDY'S GONE A HUNTING,Mary Higgins Clark
2013,2013-04-28,2,DON'T GO,Lisa Scottoline
2013,2013-04-28,3,LIFE AFTER LIFE,Kate Atkinson
2013,2013-04-28,4,UNINTENDED CONSEQUENCES,Stuart Woods
2013,2013-04-28,5,THE BURGESS BOYS,Elizabeth Strout
2013,2013-04-28,6,MANUSCRIPT FOUND IN ACCRA,Paulo Coelho
2013,2013-04-28,7,GONE GIRL,Gillian Flynn
2013,2013-04-28,8,SIX YEARS,Harlan Coben
2013,2013-04-28,9,STARTING NOW,Debbie Macomber
2013,2013-04-28,10,THE STORYTELLER,Jodi Picoult
2013,2013-04-28,11,THE INTERESTINGS,Meg Wolitzer
2013,2013-04-28,12,TAPESTRY OF FORTUNES,Elizabeth Berg
2013,2013-04-28,13,MIDNIGHT AT MARBLE ARCH,Anne Perry
2013,2013-04-28,14,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-04-28,15,A WEEK IN WINTER,Maeve Binchy
2013,2013-04-28,16,"ALEX CROSS, RUN",James Patterson
2013,2013-05-05,1,WHISKEY BEACH,Nora Roberts
2013,2013-05-05,2,DADDY'S GONE A HUNTING,Mary Higgins Clark
2013,2013-05-05,3,LIFE AFTER LIFE,Kate Atkinson
2013,2013-05-05,4,GONE GIRL,Gillian Flynn
2013,2013-05-05,5,TAKING EVE,Iris Johansen
2013,2013-05-05,6,THE BURGESS BOYS,Elizabeth Strout
2013,2013-05-05,7,DON'T GO,Lisa Scottoline
2013,2013-05-05,8,UNINTENDED CONSEQUENCES,Stuart Woods
2013,2013-05-05,9,SIX YEARS,Harlan Coben
2013,2013-05-05,10,STARTING NOW,Debbie Macomber
2013,2013-05-05,11,THE INTERESTINGS,Meg Wolitzer
2013,2013-05-05,12,A DANCE WITH DRAGONS,George R. R. Martin
2013,2013-05-05,13,A MAN WITHOUT BREATH,Philip Kerr
2013,2013-05-05,14,THE STORYTELLER,Jodi Picoult
2013,2013-05-05,15,MANUSCRIPT FOUND IN ACCRA,Paulo Coelho
2013,2013-05-05,16,Z,Therese Anne Fowler
2013,2013-05-12,1,THE HIT,David Baldacci
2013,2013-05-12,2,WHISKEY BEACH,Nora Roberts
2013,2013-05-12,3,FLY AWAY,Kristin Hannah
2013,2013-05-12,4,PARIS,Edward Rutherfurd
2013,2013-05-12,5,LIFE AFTER LIFE,Kate Atkinson
